Generation,Score Fitness,Min Fitness,Max Fitness,Mean Fitness
10,"[0.002617450379583558, 0.002878441999631459, 0.0018009702454175984, 0.002057722295244816, 0.002215657917287107, 0.0026174503795835576, 0.0026174503795835576, 0.002057722295244816, 0.002215657917287107, 0.001800970245417598, 0.0019208043076850772, 0.002617450379583558, 0.0016011828495567009, 0.0022156579172871076, 0.0026174503795835576, 0.002215657917287107, 0.0020577222952448166, 0.002617450379583557, 0.0026174503795835576, 0.0023998529726244394, 0.0026174503795835576, 0.00239985297262444, 0.0018009702454175984, 0.0016952104088345647, 0.002878441999631459, 0.00239985297262444, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.0022156579172871076, 0.002215657917287107, 0.001800970245417598, 0.0020577222952448166, 0.0020577222952448166, 0.0019208043076850772, 0.0026174503795835576, 0.0022156579172871076, 0.0022156579172871076, 0.0020577222952448166, 0.0023998529726244394, 0.0026174503795835576, 0.0016011828495567013, 0.002215657917287107, 0.0016952104088345647, 0.0016952104088345647, 0.00239985297262444, 0.0019208043076850772, 0.00239985297262444, 0.00239985297262444, 0.00239985297262444, 0.002878441999631459, 0.002215657917287107, 0.0020577222952448166, 0.0019208043076850772, 0.00239985297262444, 0.0016952104088345649, 0.0019208043076850772, 0.0013727564473457591, 0.0026174503795835576, 0.0020577222952448166, 0.0020577222952448166, 0.002215657917287107, 0.0022156579172871076, 0.0016952104088345649, 0.002057722295244816, 0.0022156579172871076, 0.0022156579172871067, 0.002215657917287107, 0.0023998529726244394, 0.0023998529726244394, 0.0022156579172871076, 0.0019208043076850768, 0.001601182849556701, 0.001601182849556701, 0.0019208043076850772, 0.00239985297262444, 0.002057722295244816, 0.0026174503795835576, 0.0026174503795835576, 0.0026174503795835576, 0.00239985297262444, 0.002617450379583558, 0.001800970245417598, 0.0016952104088345649, 0.0022156579172871076, 0.0019208043076850772, 0.00239985297262444, 0.0026174503795835576, 0.0026174503795835576, 0.00239985297262444, 0.001601182849556701, 0.002617450379583558, 0.002215657917287107, 0.0026174503795835576, 0.00239985297262444, 0.002215657917287107, 0.0019208043076850772, 0.0026174503795835576, 0.0019208043076850772, 0.0019208043076850768]",0.0013727564473457591,0.002878441999631459,0.002216938039403045
11,"[0.0019208043076850772, 0.001800970245417598, 0.0026174503795835576, 0.002878441999631459, 0.00239985297262444, 0.002215657917287107, 0.0020577222952448166, 0.002617450379583558, 0.0028784419996314586, 0.00239985297262444, 0.002057722295244817, 0.0022156579172871076, 0.002057722295244816, 0.0026174503795835576, 0.0016952104088345649, 0.0018009702454175984, 0.002057722295244817, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576, 0.002215657917287107, 0.0026174503795835576, 0.0019208043076850772, 0.00239985297262444, 0.002215657917287107, 0.002878441999631459, 0.0026174503795835576, 0.0020577222952448166, 0.0020577222952448166, 0.002057722295244817, 0.00239985297262444, 0.001601182849556701, 0.0026174503795835576, 0.002878441999631459, 0.0022156579172871076, 0.002215657917287107, 0.0026174503795835576, 0.00239985297262444, 0.002878441999631459, 0.00239985297262444, 0.002057722295244817, 0.0019208043076850772, 0.002057722295244816, 0.0016952104088345649, 0.00239985297262444, 0.0026174503795835576, 0.0018009702454175975, 0.002878441999631459, 0.0019208043076850772, 0.00239985297262444, 0.00239985297262444, 0.0022156579172871076, 0.0020577222952448166, 0.0022156579172871067, 0.0026174503795835576, 0.0018009702454175984, 0.0020577222952448166, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576, 0.00239985297262444, 0.002878441999631459, 0.0022156579172871076, 0.002617450379583557, 0.00239985297262444, 0.0026174503795835576, 0.002617450379583558, 0.00239985297262444, 0.00239985297262444, 0.0016952104088345649, 0.0022156579172871076, 0.0019208043076850772, 0.0018009702454175984, 0.002057722295244816, 0.0026174503795835576, 0.002057722295244816, 0.0019208043076850772, 0.0020577222952448166, 0.00239985297262444, 0.0015170379130057395, 0.002215657917287107, 0.0019208043076850772, 0.00239985297262444, 0.0028784419996314586, 0.0019208043076850772, 0.002215657917287107, 0.0016952104088345649, 0.002617450379583558, 0.001800970245417598, 0.001601182849556701, 0.0016952104088345649, 0.0023998529726244394, 0.0026174503795835576, 0.0022156579172871076, 0.0022156579172871076, 0.001601182849556701, 0.0019208043076850772, 0.0019208043076850772, 0.00239985297262444, 0.0019208043076850772]",0.0015170379130057395,0.002878441999631459,0.002235216378835437
12,"[0.001800970245417598, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002057722295244817, 0.0028784419996314586, 0.00239985297262444, 0.0019208043076850772, 0.002057722295244816, 0.0023998529726244394, 0.0016952104088345647, 0.002617450379583558, 0.002617450379583558, 0.0026174503795835576, 0.00239985297262444, 0.002057722295244816, 0.0019208043076850772, 0.0020577222952448166, 0.002617450379583558, 0.001800970245417598, 0.0019208043076850772, 0.0026174503795835576, 0.0026174503795835576, 0.001800970245417598, 0.00239985297262444, 0.0026174503795835576, 0.002617450379583557, 0.0022156579172871067, 0.00239985297262444, 0.0016952104088345649, 0.002057722295244816, 0.001800970245417598, 0.0026174503795835576, 0.002878441999631459, 0.0020577222952448166, 0.0026174503795835576, 0.001800970245417598, 0.00239985297262444, 0.001800970245417598, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.00239985297262444, 0.002878441999631459, 0.0019208043076850768, 0.002215657917287107, 0.001601182849556701, 0.001601182849556701, 0.0026174503795835576, 0.0019208043076850772, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.0020577222952448166, 0.0020577222952448166, 0.0016952104088345647, 0.002878441999631459, 0.002617450379583558, 0.0026174503795835576, 0.0026174503795835576, 0.0019208043076850776, 0.0020577222952448166, 0.002215657917287107, 0.002878441999631459, 0.00239985297262444, 0.00239985297262444, 0.0020577222952448166, 0.002215657917287107, 0.001800970245417598, 0.001800970245417598, 0.00239985297262444, 0.002215657917287107, 0.002617450379583558, 0.002215657917287107, 0.0020577222952448166, 0.002878441999631459, 0.00239985297262444, 0.002057722295244816, 0.0019208043076850776, 0.002215657917287107, 0.0026174503795835576, 0.0020577222952448166, 0.0019208043076850772, 0.0022156579172871076, 0.002878441999631459, 0.002057722295244817, 0.0018009702454175984, 0.0026174503795835576, 0.002215657917287107, 0.0020577222952448166, 0.002617450379583558, 0.002878441999631459, 0.0022156579172871076, 0.002617450379583558, 0.002878441999631459, 0.0026174503795835576, 0.001800970245417598]",0.001601182849556701,0.002878441999631459,0.002303193152020381
13,"[0.0019208043076850772, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.00239985297262444, 0.002617450379583558, 0.0026174503795835576, 0.00239985297262444, 0.002878441999631459, 0.0023998529726244394, 0.0026174503795835576, 0.0026174503795835576, 0.0019208043076850776, 0.002617450379583558, 0.00239985297262444, 0.002215657917287107, 0.00239985297262444, 0.0026174503795835576, 0.002878441999631459, 0.0028784419996314586, 0.0018009702454175984, 0.0022156579172871076, 0.002878441999631459, 0.0019208043076850772, 0.002057722295244816, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576, 0.002617450379583558, 0.002215657917287107, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.00239985297262444, 0.002215657917287107, 0.0016952104088345649, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0020577222952448166, 0.0016952104088345649, 0.00239985297262444, 0.002215657917287107, 0.001800970245417598, 0.001800970245417598, 0.00239985297262444, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.002057722295244817, 0.0022156579172871076, 0.0028784419996314586, 0.0023998529726244394, 0.00239985297262444, 0.0020577222952448166, 0.002878441999631459, 0.002878441999631459, 0.0022156579172871076, 0.002878441999631459, 0.001800970245417598, 0.0020577222952448166, 0.0026174503795835576, 0.0023998529726244394, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.0026174503795835576, 0.0028784419996314586, 0.0026174503795835576, 0.0026174503795835576, 0.0026174503795835576, 0.0022156579172871076, 0.0026174503795835576, 0.002215657917287107, 0.0020577222952448166, 0.00239985297262444, 0.0019208043076850772, 0.0019208043076850772, 0.001800970245417598, 0.00239985297262444, 0.0026174503795835576, 0.00239985297262444, 0.0019208043076850772, 0.002878441999631459, 0.002215657917287107, 0.0028784419996314586, 0.0026174503795835576, 0.00239985297262444, 0.002878441999631459, 0.0020577222952448166, 0.0016952104088345649, 0.0023998529726244394, 0.002215657917287107, 0.0020577222952448166, 0.0016952104088345649, 0.0023998529726244394]",0.0016952104088345649,0.002878441999631459,0.0024033356612483633
14,"[0.00239985297262444, 0.0026174503795835576, 0.0022156579172871076, 0.0028784419996314586, 0.00239985297262444, 0.0026174503795835576, 0.0026174503795835576, 0.0023998529726244394, 0.0028784419996314586, 0.0026174503795835576, 0.0026174503795835576, 0.002617450379583558, 0.0023998529726244394, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0023998529726244394, 0.0015170379130057395, 0.002215657917287107, 0.00239985297262444, 0.002617450379583558, 0.002057722295244816, 0.002878441999631459, 0.002878441999631459, 0.0022156579172871067, 0.002399852972624439, 0.002057722295244816, 0.002617450379583558, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.002878441999631459, 0.00239985297262444, 0.0019208043076850772, 0.002215657917287107, 0.0026174503795835576, 0.0022156579172871067, 0.002878441999631459, 0.0026174503795835576, 0.0019208043076850772, 0.002215657917287107, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.002878441999631459, 0.002215657917287107, 0.0020577222952448166, 0.0026174503795835576, 0.0019208043076850772, 0.0018009702454175984, 0.0019208043076850768, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.0026174503795835576, 0.0020577222952448166, 0.0016952104088345647, 0.001800970245417598, 0.0026174503795835576, 0.00239985297262444, 0.002057722295244816, 0.002878441999631459, 0.002215657917287107, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.0019208043076850772, 0.002215657917287107, 0.0022156579172871076, 0.0019208043076850772, 0.002215657917287107, 0.0018009702454175984, 0.0022156579172871076, 0.0028784419996314586, 0.00239985297262444, 0.002878441999631459, 0.0023998529726244394, 0.0022156579172871076, 0.0026174503795835576, 0.0026174503795835576, 0.0022156579172871076, 0.0026174503795835576, 0.00239985297262444, 0.002878441999631459, 0.002878441999631459, 0.002215657917287107, 0.0023998529726244394, 0.002878441999631459, 0.0026174503795835576, 0.002215657917287107, 0.002215657917287107, 0.0026174503795835576, 0.002399852972624439, 0.00239985297262444, 0.0016952104088345649, 0.0026174503795835576]",0.0015170379130057395,0.002878441999631459,0.0024380705066710875
15,"[0.0028784419996314586, 0.0019208043076850772, 0.0026174503795835576, 0.0022156579172871067, 0.0022156579172871076, 0.0026174503795835576, 0.0026174503795835576, 0.00239985297262444, 0.0018009702454175984, 0.00239985297262444, 0.002878441999631459, 0.0020577222952448166, 0.0028784419996314586, 0.0020577222952448166, 0.002878441999631459, 0.001800970245417598, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.002215657917287107, 0.002057722295244816, 0.002215657917287107, 0.00239985297262444, 0.001800970245417598, 0.0028784419996314586, 0.001800970245417598, 0.002878441999631459, 0.002057722295244816, 0.0022156579172871076, 0.002878441999631459, 0.002057722295244817, 0.002878441999631459, 0.002878441999631459, 0.0020577222952448166, 0.0023998529726244394, 0.001800970245417598, 0.0019208043076850772, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.002878441999631459, 0.002878441999631459, 0.0023998529726244394, 0.002215657917287107, 0.00239985297262444, 0.002057722295244817, 0.002215657917287107, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.00239985297262444, 0.0026174503795835576, 0.0026174503795835576, 0.0019208043076850772, 0.0022156579172871076, 0.002057722295244816, 0.0026174503795835576, 0.002878441999631459, 0.0026174503795835576, 0.0028784419996314586, 0.0026174503795835576, 0.0028784419996314586, 0.0026174503795835576, 0.0019208043076850772, 0.002878441999631459, 0.0028784419996314586, 0.0019208043076850772, 0.002215657917287107, 0.0022156579172871067, 0.0026174503795835576, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576, 0.002878441999631459, 0.001601182849556701, 0.0026174503795835576, 0.0023998529726244394, 0.0020577222952448166, 0.0026174503795835576, 0.002617450379583558, 0.0026174503795835576, 0.002215657917287107, 0.002399852972624439, 0.0022156579172871067, 0.002878441999631459, 0.0019208043076850772, 0.0022156579172871076, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0023998529726244394, 0.002617450379583558, 0.001800970245417598, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576]",0.001601182849556701,0.002878441999631459,0.002450903723646823
16,"[0.002878441999631459, 0.0028784419996314586, 0.0026174503795835576, 0.002878441999631459, 0.0019208043076850772, 0.0020577222952448166, 0.002057722295244817, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.002215657917287107, 0.001800970245417598, 0.002878441999631459, 0.001800970245417598, 0.0016952104088345649, 0.0026174503795835576, 0.00239985297262444, 0.0023998529726244394, 0.001441295342339361, 0.002057722295244817, 0.0026174503795835576, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.0026174503795835576, 0.0019208043076850772, 0.00239985297262444, 0.0026174503795835576, 0.0026174503795835576, 0.00239985297262444, 0.001800970245417598, 0.002878441999631459, 0.0026174503795835576, 0.002215657917287107, 0.002878441999631459, 0.002878441999631459, 0.0016952104088345649, 0.002057722295244816, 0.0022156579172871076, 0.002878441999631459, 0.002057722295244816, 0.0018009702454175975, 0.0026174503795835576, 0.0026174503795835576, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0019208043076850772, 0.00239985297262444, 0.002215657917287107, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.002617450379583558, 0.0022156579172871076, 0.002215657917287107, 0.002878441999631459, 0.002878441999631459, 0.002057722295244816, 0.002215657917287107, 0.00239985297262444, 0.002878441999631459, 0.0026174503795835576, 0.001800970245417598, 0.0018009702454175984, 0.0026174503795835576, 0.002878441999631459, 0.002617450379583558, 0.002878441999631459, 0.0019208043076850772, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0019208043076850772, 0.00239985297262444, 0.0023998529726244394, 0.0028784419996314586, 0.002617450379583558, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.002057722295244816, 0.002878441999631459, 0.0022156579172871076, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.0019208043076850772, 0.0026174503795835576]",0.001441295342339361,0.002878441999631459,0.0024743305270812093
17,"[0.00239985297262444, 0.002215657917287107, 0.0028784419996314586, 0.002878441999631459, 0.00239985297262444, 0.0028784419996314586, 0.002057722295244816, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.0028784419996314586, 0.0026174503795835576, 0.002878441999631459, 0.0018009702454175984, 0.0026174503795835576, 0.002878441999631459, 0.002057722295244817, 0.002878441999631459, 0.002878441999631459, 0.0019208043076850772, 0.0026174503795835576, 0.002878441999631459, 0.0018009702454175984, 0.0019208043076850772, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.0019208043076850772, 0.0020577222952448166, 0.0019208043076850772, 0.002878441999631459, 0.0026174503795835576, 0.0020577222952448166, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.0020577222952448166, 0.0026174503795835576, 0.0026174503795835576, 0.002215657917287107, 0.002057722295244816, 0.002878441999631459, 0.002878441999631459, 0.0020577222952448166, 0.00239985297262444, 0.0026174503795835576, 0.002878441999631459, 0.002617450379583557, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002057722295244816, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.001800970245417598, 0.002057722295244817, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.00239985297262444, 0.00239985297262444, 0.002878441999631459, 0.0018009702454175984, 0.002878441999631459, 0.002057722295244817, 0.002617450379583558, 0.0026174503795835576, 0.00239985297262444, 0.0019208043076850772, 0.0028784419996314586, 0.0026174503795835576, 0.002057722295244816, 0.0028784419996314586, 0.002878441999631459, 0.0016952104088345647, 0.00239985297262444, 0.0026174503795835576, 0.0020577222952448166, 0.0023998529726244394, 0.002878441999631459, 0.002878441999631459]",0.0016952104088345647,0.002878441999631459,0.0025577419394113166
18,"[0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.002057722295244816, 0.002215657917287107, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.0016952104088345649, 0.002878441999631459, 0.0026174503795835576, 0.0023998529726244394, 0.0028784419996314586, 0.002617450379583558, 0.0023998529726244394, 0.0023998529726244394, 0.0026174503795835576, 0.002215657917287107, 0.002215657917287107, 0.002878441999631459, 0.002215657917287107, 0.0028784419996314586, 0.0019208043076850772, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.002878441999631459, 0.0028784419996314586, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.002878441999631459, 0.0023998529726244394, 0.00239985297262444, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.0026174503795835576, 0.00239985297262444, 0.0022156579172871076, 0.002878441999631459, 0.002878441999631459, 0.0023998529726244394, 0.0026174503795835576, 0.002057722295244817, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.002617450379583558, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.0022156579172871076, 0.0026174503795835576, 0.0028784419996314586, 0.002878441999631459, 0.0020577222952448166, 0.00239985297262444, 0.002215657917287107, 0.0026174503795835576, 0.0016952104088345647, 0.0020577222952448166, 0.002215657917287107, 0.002878441999631459, 0.002617450379583558, 0.0023998529726244394, 0.0026174503795835576, 0.002878441999631459, 0.002215657917287107, 0.0028784419996314586, 0.002878441999631459, 0.001601182849556701, 0.002878441999631459, 0.002215657917287107, 0.0026174503795835576, 0.0028784419996314586, 0.002878441999631459, 0.002878441999631459, 0.0020577222952448166, 0.002878441999631459, 0.0023998529726244394, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444]",0.001601182849556701,0.002878441999631459,0.0026137429667524165
19,"[0.002878441999631459, 0.0026174503795835576, 0.002878441999631459, 0.002215657917287107, 0.002878441999631459, 0.0020577222952448166, 0.002057722295244816, 0.0028784419996314586, 0.0026174503795835576, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.0022156579172871076, 0.0023998529726244394, 0.0020577222952448166, 0.002878441999631459, 0.002215657917287107, 0.00239985297262444, 0.00239985297262444, 0.0019208043076850772, 0.0022156579172871076, 0.0028784419996314586, 0.0028784419996314586, 0.002878441999631459, 0.0026174503795835576, 0.002057722295244816, 0.002617450379583558, 0.0028784419996314586, 0.0019208043076850772, 0.00239985297262444, 0.002878441999631459, 0.0028784419996314586, 0.002878441999631459, 0.001800970245417598, 0.002878441999631459, 0.0026174503795835576, 0.0023998529726244394, 0.002878441999631459, 0.0016952104088345649, 0.0026174503795835576, 0.0026174503795835576, 0.002617450379583557, 0.0020577222952448166, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.00239985297262444, 0.0028784419996314586, 0.0026174503795835576, 0.002878441999631459, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459, 0.0020577222952448166, 0.002878441999631459, 0.00239985297262444, 0.0026174503795835576, 0.0023998529726244394, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.0026174503795835576, 0.00239985297262444, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0026174503795835576, 0.00239985297262444, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0020577222952448166, 0.002878441999631459, 0.0026174503795835576, 0.0018009702454175984, 0.0022156579172871076, 0.0028784419996314586, 0.0016952104088345647, 0.002617450379583558, 0.002215657917287107, 0.0026174503795835576, 0.002878441999631459, 0.002878441999631459, 0.0028784419996314586, 0.0026174503795835576, 0.0026174503795835576, 0.0028784419996314586, 0.00239985297262444, 0.0015170379130057395, 0.002878441999631459, 0.0023998529726244394, 0.0026174503795835576, 0.0026174503795835576, 0.002878441999631459]",0.0015170379130057395,0.002878441999631459,0.0025753452931245573
